epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,49.0,720.0,10000.0,204.08163,100.0,100.0,-0.029439922,9.90784e-05,,0.00991,2.5752141,
0.0,20000.0,86.0,1520.0,20000.0,232.55814,75.0,87.5,-0.028362254,9.80544e-05,,0.00982,2.5968926,
0.0,30000.0,316.0,2320.0,30000.0,94.93671,50.0,75.0,-0.02362311,9.70304e-05,,0.00973,2.4903255,
0.0,40000.0,344.0,3120.0,40000.0,116.27907,25.0,62.5,-0.03193531,9.60064e-05,,0.00964,2.6922243,
0.0,50000.0,369.0,3840.0,50000.0,135.50136,0.0,50.0,-0.028825046,9.50848e-05,,0.00955,2.524219,
0.0,60000.0,394.0,4640.0,60000.0,152.28427,50.0,50.0,-0.02817084,9.40608e-05,,0.00946,2.533866,
0.0,70000.0,417.0,5440.0,70000.0,167.8657,0.0,42.857143,-0.03241546,9.30368e-05,,0.00937,2.454327,
0.0,80000.0,444.0,6240.0,80000.0,180.18018,25.0,40.625,-0.023678293,9.20128e-05,,0.00928,2.1913009,
0.0,90000.0,467.0,6960.0,90000.0,192.71948,0.0,36.11111,-0.016773026,9.10912e-05,,0.00919,2.1433558,
0.0,100000.0,491.0,7760.0,100000.0,203.66599,100.0,42.5,-0.014687452,9.00672e-05,,0.0091,2.0079904,
0.0,110000.0,518.0,8560.0,110000.0,212.35521,125.0,50.0,-0.021859191,8.90432e-05,,0.00901,1.9994166,
0.0,120000.0,542.0,9360.0,120000.0,221.4022,75.0,52.083332,-0.010472156,8.80192e-05,,0.00892,1.6849321,
0.0,130000.0,566.0,10080.0,130000.0,229.68198,125.0,57.692307,-0.01795437,8.70976e-05,,0.00883,1.979775,
0.0,140000.0,590.0,10880.0,140000.0,237.28813,100.0,60.714287,-0.010067094,8.60736e-05,,0.00874,1.5950863,
0.0,150000.0,616.0,11680.0,150000.0,243.5065,125.0,65.0,-0.01777174,8.50496e-05,,0.00865,1.8845088,
0.0,160000.0,642.0,12480.0,160000.0,249.22119,150.0,70.3125,-0.02135389,8.40256e-05,,0.00856,1.9298162,
0.0,170000.0,666.0,13280.0,170000.0,255.25525,175.0,76.47059,-0.017065754,8.30016e-05,,0.00847,1.5857431,
0.0,180000.0,691.0,14000.0,180000.0,260.49203,100.0,77.77778,-0.015974186,8.208e-05,,0.00838,1.8856072,
0.0,190000.0,716.0,14800.0,190000.0,265.36313,75.0,77.63158,-0.014650198,8.1056e-05,,0.00829,1.5304334,
0.0,200000.0,740.0,15600.0,200000.0,270.27026,125.0,80.0,-0.009613799,8.0032e-05,,0.0082,1.0862703,
0.0,210000.0,765.0,16400.0,210000.0,274.5098,200.0,85.71429,-0.0065026525,7.9008e-05,,0.00811,1.3679101,
0.0,220000.0,788.0,17120.0,220000.0,279.1878,250.0,93.181816,-0.0035047755,7.80864e-05,,0.00802,0.828968,
0.0,230000.0,814.0,17920.0,230000.0,282.55527,125.0,94.565216,6.266753e-06,7.70624e-05,,0.00793,1.2554526,
0.0,240000.0,839.0,18720.0,240000.0,286.05484,200.0,98.958336,-0.0042112456,7.60384e-05,,0.00784,1.3656824,
0.0,250000.0,863.0,19520.0,250000.0,289.68713,300.0,107.0,-0.006652217,7.50144e-05,,0.00775,1.0966454,
0.0,260000.0,889.0,20240.0,260000.0,292.46344,275.0,113.46154,-0.007857902,7.40928e-05,,0.00766,1.2528892,
0.0,270000.0,914.0,21040.0,270000.0,295.40482,350.0,122.22222,-0.008495216,7.30688e-05,,0.00757,1.2755725,
0.0,280000.0,941.0,21840.0,280000.0,297.5558,275.0,127.67857,-0.009341277,7.20448e-05,,0.00748,1.2891352,
0.0,290000.0,965.0,22640.0,290000.0,300.51813,200.0,130.17241,-0.015111402,7.10208e-05,,0.00739,1.2536714,
0.0,300000.0,988.0,23360.0,300000.0,303.64374,275.0,135.0,-0.0021182378,7.00992e-05,,0.0073,1.1181483,
0.0,310000.0,1015.0,24160.0,310000.0,305.41873,300.0,140.32259,-0.0047651283,6.90752e-05,,0.00721,1.0117227,
0.0,320000.0,1040.0,24960.0,320000.0,307.69232,100.0,139.0625,-0.006591827,6.80512e-05,,0.00712,0.99285865,
0.0,330000.0,1066.0,25760.0,330000.0,309.56848,175.0,140.15152,0.002544728,6.70272e-05,,0.00703,0.98263896,
0.0,340000.0,1090.0,26560.0,340000.0,311.9266,225.0,142.64706,-0.0055362945,6.60032e-05,,0.00694,0.96655995,
0.0,350000.0,1113.0,27280.0,350000.0,314.46542,225.0,145.0,-0.0034542198,6.50816e-05,,0.00685,0.94389915,
0.0,360000.0,1139.0,28080.0,360000.0,316.0667,275.0,148.61111,-0.00031755865,6.40576e-05,,0.00676,0.9158113,
0.0,370000.0,1164.0,28880.0,370000.0,317.86942,325.0,153.37837,-0.007079024,6.30336e-05,,0.00667,0.84326273,
0.0,380000.0,1192.0,29680.0,380000.0,318.79193,325.0,157.89473,-0.0016774824,6.20096e-05,,0.00658,0.8391591,
0.0,390000.0,1214.0,30400.0,390000.0,321.25204,300.0,161.53847,0.0018934379,6.1088e-05,,0.00649,0.7586107,
0.0,400000.0,1239.0,31200.0,400000.0,322.841,325.0,165.625,0.003659741,6.0064e-05,,0.0064,0.8405392,
0.0,410000.0,1267.0,32000.0,410000.0,323.59906,400.0,171.34146,0.0005693619,5.904e-05,,0.00631,0.80788064,
0.0,420000.0,1292.0,32800.0,420000.0,325.0774,375.0,176.19048,-0.0025576726,5.8016e-05,,0.00622,0.73799425,
0.0,430000.0,1318.0,33520.0,430000.0,326.2519,275.0,178.48837,-0.0019346171,5.70944e-05,,0.00613,0.7777291,
0.0,440000.0,1343.0,34320.0,440000.0,327.62473,400.0,183.52272,0.002751451,5.60704e-05,,0.00604,0.6612356,
0.0,450000.0,1369.0,35120.0,450000.0,328.7071,175.0,183.33333,0.0011018727,5.50464e-05,,0.00595,0.7382942,
0.0,460000.0,1395.0,35920.0,460000.0,329.7491,375.0,187.5,-0.0022458248,5.40224e-05,,0.00586,0.72041667,
0.0,470000.0,1418.0,36640.0,470000.0,331.45276,400.0,192.02127,0.0025669138,5.31008e-05,,0.00577,0.6598362,
