epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,50.0,720.0,10000.0,200.0,0.0,0.0,-0.033197965,9.90784e-05,,0.00991,2.686974,
0.0,20000.0,87.0,1520.0,20000.0,229.88506,75.0,37.5,-0.029293552,9.80544e-05,,0.00982,2.6897836,
0.0,30000.0,316.0,2320.0,30000.0,94.93671,75.0,50.0,-0.031908683,9.70304e-05,,0.00973,2.6332211,
0.0,40000.0,344.0,3120.0,40000.0,116.27907,25.0,43.75,-0.036380727,9.60064e-05,,0.00964,2.704443,
0.0,50000.0,369.0,3840.0,50000.0,135.50136,75.0,50.0,-0.030550063,9.50848e-05,,0.00955,2.5809865,
0.0,60000.0,395.0,4640.0,60000.0,151.89873,75.0,54.166668,-0.027200926,9.40608e-05,,0.00946,2.5076463,
0.0,70000.0,419.0,5440.0,70000.0,167.06444,50.0,53.57143,-0.030321084,9.30368e-05,,0.00937,2.58223,
0.0,80000.0,444.0,6240.0,80000.0,180.18018,75.0,56.25,-0.017888442,9.20128e-05,,0.00928,2.5746112,
0.0,90000.0,467.0,6960.0,90000.0,192.71948,100.0,61.11111,-0.03033084,9.10912e-05,,0.00919,2.5500655,
0.0,100000.0,492.0,7760.0,100000.0,203.25203,75.0,62.5,-0.030391522,9.00672e-05,,0.0091,2.6154876,
0.0,110000.0,519.0,8560.0,110000.0,211.94604,100.0,65.90909,-0.029615961,8.90432e-05,,0.00901,2.7333152,
0.0,120000.0,542.0,9360.0,120000.0,221.4022,0.0,60.416668,-0.031183377,8.80192e-05,,0.00892,2.7563477,
0.0,130000.0,567.0,10080.0,130000.0,229.2769,0.0,55.76923,-0.02827251,8.70976e-05,,0.00883,2.6316586,
0.0,140000.0,590.0,10880.0,140000.0,237.28813,50.0,55.357143,-0.02435901,8.60736e-05,,0.00874,2.6392016,
0.0,150000.0,616.0,11680.0,150000.0,243.5065,25.0,53.333332,-0.027817355,8.50496e-05,,0.00865,2.5284796,
0.0,160000.0,642.0,12480.0,160000.0,249.22119,75.0,54.6875,-0.023440292,8.40256e-05,,0.00856,2.5881543,
0.0,170000.0,667.0,13280.0,170000.0,254.87256,125.0,58.82353,-0.02897201,8.30016e-05,,0.00847,2.6689005,
0.0,180000.0,691.0,14000.0,180000.0,260.49203,75.0,59.72222,-0.022435296,8.208e-05,,0.00838,2.2325454,
0.0,190000.0,716.0,14800.0,190000.0,265.36313,0.0,56.57895,-0.02107445,8.1056e-05,,0.00829,2.0693321,
0.0,200000.0,740.0,15600.0,200000.0,270.27026,25.0,55.0,-0.017157575,8.0032e-05,,0.0082,2.460876,
0.0,210000.0,766.0,16400.0,210000.0,274.15143,50.0,54.761906,-0.026277209,7.9008e-05,,0.00811,2.503043,
0.0,220000.0,789.0,17120.0,220000.0,278.83395,75.0,55.68182,-0.023140006,7.80864e-05,,0.00802,2.523378,
0.0,230000.0,814.0,17920.0,230000.0,282.55527,50.0,55.434784,-0.018329736,7.70624e-05,,0.00793,2.4174614,
