epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.00025,1.0,,,
0.0,10000.0,36.0,54.0,10000.0,277.77777,100.0,100.0,5.5603712e-05,0.00025,0.982,,,
0.0,20000.0,47.0,114.0,20000.0,425.53192,50.0,75.0,6.351903e-05,0.00025,0.964,,,
0.0,30000.0,60.0,174.0,30000.0,500.0,25.0,58.333332,3.079677e-05,0.00025,0.946,,,
0.0,40000.0,70.0,234.0,40000.0,571.4286,25.0,50.0,2.721827e-05,0.00025,0.928,,,
0.0,50000.0,79.0,288.0,50000.0,632.9114,100.0,60.0,2.5583471e-05,0.00025,0.91,,,
0.0,60000.0,92.0,348.0,60000.0,652.1739,75.0,62.5,3.2407752e-05,0.00025,0.892,,,
0.0,70000.0,103.0,408.0,70000.0,679.61163,25.0,57.142857,3.2747583e-05,0.00025,0.874,,,
0.0,80000.0,117.0,468.0,80000.0,683.7607,50.0,56.25,1.899819e-05,0.00025,0.856,,,
0.0,90000.0,126.0,522.0,90000.0,714.2857,0.0,50.0,2.1035843e-05,0.00025,0.838,,,
0.0,100000.0,137.0,582.0,100000.0,729.927,100.0,55.0,3.7300255e-05,0.00025,0.82,,,
0.0,110000.0,151.0,642.0,110000.0,728.4768,0.0,50.0,0.0009906907,0.00025,0.802,,,
0.0,120000.0,162.0,702.0,120000.0,740.7407,100.0,54.166668,1.3627988e-05,0.00025,0.784,,,
0.0,130000.0,178.0,756.0,130000.0,730.3371,0.0,50.0,0.0009885574,0.00025,0.766,,,
0.0,140000.0,188.0,816.0,140000.0,744.68085,50.0,50.0,1.188915e-05,0.00025,0.748,,,
0.0,150000.0,201.0,876.0,150000.0,746.2687,25.0,48.333332,1.4021e-05,0.00025,0.73,,,
0.0,160000.0,217.0,936.0,160000.0,737.3272,100.0,51.5625,1.2599767e-05,0.00025,0.712,,,
0.0,170000.0,229.0,996.0,170000.0,742.3581,0.0,48.52941,1.06831885e-05,0.00025,0.694,,,
0.0,180000.0,245.0,1050.0,180000.0,734.69385,0.0,45.833332,0.0010178735,0.00025,0.676,,,
0.0,190000.0,258.0,1110.0,190000.0,736.4341,25.0,44.736843,0.0009787346,0.00025,0.658,,,
0.0,200000.0,270.0,1170.0,200000.0,740.7407,25.0,43.75,2.1475176e-05,0.00025,0.64,,,
0.0,210000.0,290.0,1230.0,210000.0,724.13794,0.0,41.666668,0.0019541862,0.00025,0.622,,,
0.0,220000.0,303.0,1284.0,220000.0,726.07263,0.0,39.772728,2.0114952e-05,0.00025,0.604,,,
0.0,230000.0,319.0,1344.0,230000.0,721.0031,25.0,39.130436,0.0010080723,0.00025,0.586,,,
0.0,240000.0,333.0,1404.0,240000.0,720.7207,50.0,39.583332,0.0009966375,0.00025,0.568,,,
0.0,250000.0,346.0,1464.0,250000.0,722.54333,25.0,39.0,0.0009883085,0.00025,0.55,,,
0.0,260000.0,362.0,1518.0,260000.0,718.23206,75.0,40.384617,0.0019573397,0.00025,0.532,,,
0.0,270000.0,375.0,1578.0,270000.0,720.0,25.0,39.814816,5.5043306e-06,0.00025,0.514,,,
0.0,280000.0,393.0,1638.0,280000.0,712.4682,50.0,40.17857,1.4684374e-05,0.00025,0.496,,,
0.0,290000.0,406.0,1698.0,290000.0,714.2857,0.0,38.793102,0.0009770606,0.00025,0.478,,,
0.0,300000.0,420.0,1752.0,300000.0,714.2857,50.0,39.166668,1.9864758e-05,0.00025,0.46,,,
0.0,310000.0,438.0,1812.0,310000.0,707.7626,50.0,39.51613,4.7534572e-06,0.00025,0.442,,,
0.0,320000.0,453.0,1872.0,320000.0,706.4018,75.0,40.625,4.08735e-06,0.00025,0.424,,,
0.0,330000.0,473.0,1932.0,330000.0,697.67444,100.0,42.424244,5.3592958e-06,0.00025,0.406,,,
0.0,340000.0,487.0,1992.0,340000.0,698.152,25.0,41.911766,3.141951e-06,0.00025,0.388,,,
0.0,350000.0,501.0,2046.0,350000.0,698.6028,100.0,43.57143,3.4094926e-05,0.00025,0.37,,,
0.0,360000.0,520.0,2106.0,360000.0,692.3077,75.0,44.444443,5.3282843e-06,0.00025,0.352,,,
0.0,370000.0,535.0,2166.0,370000.0,691.5888,50.0,44.594593,1.1615961e-05,0.00025,0.334,,,
0.0,380000.0,555.0,2226.0,380000.0,684.6847,50.0,44.736843,0.0009828431,0.00025,0.316,,,
0.0,390000.0,569.0,2280.0,390000.0,685.413,50.0,44.871796,1.4279212e-05,0.00025,0.298,,,
0.0,400000.0,585.0,2340.0,400000.0,683.7607,50.0,45.0,6.7272526e-06,0.00025,0.28,,,
0.0,410000.0,604.0,2400.0,410000.0,678.8079,25.0,44.512196,2.9041794e-06,0.00025,0.262,,,
0.0,420000.0,621.0,2460.0,420000.0,676.3285,125.0,46.42857,0.0009796991,0.00025,0.244,,,
0.0,430000.0,642.0,2514.0,430000.0,669.7819,0.0,45.34884,1.0068094e-05,0.00025,0.226,,,
0.0,440000.0,657.0,2574.0,440000.0,669.7108,75.0,46.022728,1.0462432e-05,0.00025,0.208,,,
0.0,450000.0,674.0,2634.0,450000.0,667.65576,75.0,46.666668,0.0009786906,0.00025,0.19,,,
0.0,460000.0,693.0,2694.0,460000.0,663.78064,25.0,46.195652,0.0009772828,0.00025,0.172,,,
0.0,470000.0,710.0,2748.0,470000.0,661.9718,75.0,46.80851,1.6029779e-05,0.00025,0.154,,,
