epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.00025,1.0,,,
0.0,10000.0,37.0,54.0,10000.0,270.27026,0.0,0.0,0.000104312,0.00025,0.982,,,
0.0,20000.0,47.0,114.0,20000.0,425.53192,25.0,12.5,6.448202e-05,0.00025,0.964,,,
0.0,30000.0,61.0,174.0,30000.0,491.80328,75.0,33.333332,4.975832e-05,0.00025,0.946,,,
0.0,40000.0,70.0,234.0,40000.0,571.4286,25.0,31.25,4.713982e-05,0.00025,0.928,,,
0.0,50000.0,80.0,288.0,50000.0,625.0,50.0,35.0,6.73417e-05,0.00025,0.91,,,
0.0,60000.0,91.0,348.0,60000.0,659.34064,50.0,37.5,7.165376e-05,0.00025,0.892,,,
0.0,70000.0,102.0,408.0,70000.0,686.27454,75.0,42.857143,3.9272374e-05,0.00025,0.874,,,
0.0,80000.0,116.0,468.0,80000.0,689.65515,25.0,40.625,5.2659045e-05,0.00025,0.856,,,
0.0,90000.0,127.0,522.0,90000.0,708.66144,0.0,36.11111,2.6006684e-05,0.00025,0.838,,,
0.0,100000.0,138.0,582.0,100000.0,724.6377,25.0,35.0,4.2892836e-05,0.00025,0.82,,,
0.0,110000.0,152.0,642.0,110000.0,723.6842,0.0,31.818182,1.9548055e-05,0.00025,0.802,,,
0.0,120000.0,163.0,702.0,120000.0,736.1963,25.0,31.25,2.5972706e-05,0.00025,0.784,,,
0.0,130000.0,177.0,756.0,130000.0,734.46326,75.0,34.615383,2.420988e-05,0.00025,0.766,,,
0.0,140000.0,188.0,816.0,140000.0,744.68085,0.0,32.142857,1.6341373e-05,0.00025,0.748,,,
0.0,150000.0,201.0,876.0,150000.0,746.2687,50.0,33.333332,0.0009902059,0.00025,0.73,,,
0.0,160000.0,215.0,936.0,160000.0,744.18604,25.0,32.8125,1.7245378e-05,0.00025,0.712,,,
0.0,170000.0,227.0,996.0,170000.0,748.8987,50.0,33.82353,2.2698474e-05,0.00025,0.694,,,
0.0,180000.0,244.0,1050.0,180000.0,737.7049,50.0,34.72222,0.0009831106,0.00025,0.676,,,
0.0,190000.0,258.0,1110.0,190000.0,736.4341,0.0,32.894737,1.5062618e-05,0.00025,0.658,,,
0.0,200000.0,271.0,1170.0,200000.0,738.0074,0.0,31.25,3.6418565e-05,0.00025,0.64,,,
0.0,210000.0,287.0,1230.0,210000.0,731.70734,50.0,32.142857,2.0024894e-05,0.00025,0.622,,,
0.0,220000.0,299.0,1284.0,220000.0,735.78595,25.0,31.818182,0.0010038917,0.00025,0.604,,,
0.0,230000.0,316.0,1344.0,230000.0,727.8481,125.0,35.869564,3.1225143e-05,0.00025,0.586,,,
0.0,240000.0,329.0,1404.0,240000.0,729.4833,75.0,37.5,1.2727585e-05,0.00025,0.568,,,
0.0,250000.0,342.0,1464.0,250000.0,730.99414,0.0,36.0,1.0301295e-05,0.00025,0.55,,,
