epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.02,,
0.0,10000.0,33.0,45.0,10000.0,303.0303,25.0,25.0,-0.056900818,9.90784e-05,,0.01981,2.8701477,
0.0,20000.0,44.0,95.0,20000.0,454.54544,25.0,25.0,-0.056285705,9.80544e-05,,0.01962,2.8787904,
0.0,30000.0,57.0,145.0,30000.0,526.3158,50.0,33.333332,-0.05596007,9.70304e-05,,0.01943,2.8792076,
0.0,40000.0,69.0,195.0,40000.0,579.71014,50.0,37.5,-0.055423997,9.60064e-05,,0.01924,2.8804603,
0.0,50000.0,79.0,240.0,50000.0,632.9114,25.0,35.0,-0.05491495,9.50848e-05,,0.01905,2.8802154,
0.0,60000.0,94.0,290.0,60000.0,638.29785,50.0,37.5,-0.0539158,9.40608e-05,,0.01886,2.8838491,
0.0,70000.0,105.0,340.0,70000.0,666.6667,0.0,32.142857,-0.05389107,9.30368e-05,,0.01867,2.8854022,
0.0,80000.0,118.0,390.0,80000.0,677.9661,0.0,28.125,-0.05325736,9.20128e-05,,0.01848,2.8814888,
0.0,90000.0,129.0,435.0,90000.0,697.67444,25.0,27.777779,-0.052737817,9.10912e-05,,0.01829,2.8806705,
0.0,100000.0,140.0,485.0,100000.0,714.2857,75.0,32.5,-0.052233428,9.00672e-05,,0.0181,2.8837662,
0.0,110000.0,154.0,535.0,110000.0,714.2857,25.0,31.818182,-0.051680796,8.90432e-05,,0.01791,2.884237,
0.0,120000.0,165.0,585.0,120000.0,727.2727,0.0,29.166666,-0.05116652,8.80192e-05,,0.01772,2.8868818,
0.0,130000.0,179.0,630.0,130000.0,726.25696,25.0,28.846153,-0.05069566,8.70976e-05,,0.01753,2.8888564,
0.0,140000.0,191.0,680.0,140000.0,732.9843,25.0,28.571428,-0.05013185,8.60736e-05,,0.01734,2.888755,
0.0,150000.0,202.0,730.0,150000.0,742.5743,25.0,28.333334,-0.049523223,8.50496e-05,,0.01715,2.8878303,
0.0,160000.0,215.0,780.0,160000.0,744.18604,50.0,29.6875,-0.048990995,8.40256e-05,,0.01696,2.887766,
0.0,170000.0,227.0,830.0,170000.0,748.8987,25.0,29.411764,-0.048813462,8.30016e-05,,0.01677,2.8885717,
0.0,180000.0,239.0,875.0,180000.0,753.13806,50.0,30.555555,-0.047925245,8.208e-05,,0.01658,2.8878715,
0.0,190000.0,250.0,925.0,190000.0,760.0,25.0,30.263159,-0.04736188,8.1056e-05,,0.01639,2.8877802,
0.0,200000.0,261.0,975.0,200000.0,766.2835,50.0,31.25,-0.04680392,8.0032e-05,,0.0162,2.8880198,
0.0,210000.0,275.0,1025.0,210000.0,763.63635,25.0,30.952381,-0.046160538,7.9008e-05,,0.01601,2.8888807,
0.0,220000.0,286.0,1070.0,220000.0,769.2308,50.0,31.818182,-0.04575021,7.80864e-05,,0.01582,2.8888965,
0.0,230000.0,298.0,1120.0,230000.0,771.8121,25.0,31.52174,-0.045004547,7.70624e-05,,0.01563,2.8889985,
0.0,240000.0,310.0,1170.0,240000.0,774.19354,75.0,33.333332,-0.044627603,7.60384e-05,,0.01544,2.8889952,
0.0,250000.0,320.0,1220.0,250000.0,781.25,125.0,37.0,-0.044053692,7.50144e-05,,0.01525,2.8882198,
0.0,260000.0,333.0,1265.0,260000.0,780.78076,125.0,40.384617,-0.04353839,7.40928e-05,,0.01506,2.8875856,
0.0,270000.0,345.0,1315.0,270000.0,782.6087,125.0,43.51852,-0.0430511,7.30688e-05,,0.01487,2.8866615,
0.0,280000.0,359.0,1365.0,280000.0,779.9443,25.0,42.857143,-0.042398833,7.20448e-05,,0.01468,2.8865004,
0.0,290000.0,370.0,1415.0,290000.0,783.7838,50.0,43.103447,-0.0418018,7.10208e-05,,0.01449,2.8873827,
0.0,300000.0,381.0,1460.0,300000.0,787.40155,25.0,42.5,-0.04135368,7.00992e-05,,0.0143,2.8880286,
0.0,310000.0,393.0,1510.0,310000.0,788.8041,50.0,42.741936,-0.04079633,6.90752e-05,,0.01411,2.8883502,
0.0,320000.0,404.0,1560.0,320000.0,792.0792,0.0,41.40625,-0.040236082,6.80512e-05,,0.01392,2.888473,
0.0,330000.0,417.0,1610.0,330000.0,791.3669,50.0,41.666668,-0.03967688,6.70272e-05,,0.01373,2.8886752,
0.0,340000.0,428.0,1660.0,340000.0,794.3925,50.0,41.911766,-0.039116085,6.60032e-05,,0.01354,2.8887658,
0.0,350000.0,439.0,1705.0,350000.0,797.26654,0.0,40.714287,-0.038608544,6.50816e-05,,0.01335,2.888638,
0.0,360000.0,452.0,1755.0,360000.0,796.4602,75.0,41.666668,-0.03804981,6.40576e-05,,0.01316,2.8888872,
0.0,370000.0,463.0,1805.0,370000.0,799.13605,25.0,41.216217,-0.03748489,6.30336e-05,,0.01297,2.888667,
0.0,380000.0,478.0,1855.0,380000.0,794.97906,50.0,41.44737,-0.03692888,6.20096e-05,,0.01278,2.8891373,
0.0,390000.0,488.0,1900.0,390000.0,799.1803,50.0,41.666668,-0.036427744,6.1088e-05,,0.01259,2.889515,
0.0,400000.0,499.0,1950.0,400000.0,801.6032,25.0,41.25,-0.035866864,6.0064e-05,,0.0124,2.8896198,
0.0,410000.0,512.0,2000.0,410000.0,800.78125,50.0,41.463413,-0.035473756,5.904e-05,,0.01221,2.8893032,
0.0,420000.0,523.0,2050.0,420000.0,803.05927,0.0,40.47619,-0.0347331,5.8016e-05,,0.01202,2.8888419,
0.0,430000.0,537.0,2095.0,430000.0,800.7449,75.0,41.279068,-0.034225997,5.70944e-05,,0.01183,2.8887358,
0.0,440000.0,547.0,2145.0,440000.0,804.3876,0.0,40.340908,-0.033658516,5.60704e-05,,0.01164,2.8882685,
0.0,450000.0,558.0,2195.0,450000.0,806.4516,75.0,41.11111,-0.033101227,5.50464e-05,,0.01145,2.8886745,
0.0,460000.0,572.0,2245.0,460000.0,804.1958,100.0,42.391304,-0.03253909,5.40224e-05,,0.01126,2.888664,
0.0,470000.0,582.0,2290.0,470000.0,807.5601,50.0,42.553192,-0.032029424,5.31008e-05,,0.01107,2.8883166,
0.0,480000.0,596.0,2340.0,480000.0,805.36914,100.0,43.75,-0.031316783,5.20768e-05,,0.01088,2.8885112,
0.0,490000.0,607.0,2390.0,490000.0,807.2488,0.0,42.857143,-0.030910881,5.10528e-05,,0.01069,2.8888178,
0.0,500000.0,618.0,2440.0,500000.0,809.06146,0.0,42.0,-0.030351449,5.00288e-05,,0.0105,2.8890667,
0.0,510000.0,631.0,2490.0,510000.0,808.2409,25.0,41.666668,-0.02979154,4.90048e-05,,0.01031,2.889279,
0.0,520000.0,641.0,2535.0,520000.0,811.2324,0.0,40.865383,-0.029285543,4.80832e-05,,0.01012,2.8892717,
0.0,530000.0,654.0,2585.0,530000.0,810.3976,100.0,41.981133,-0.028724188,4.70592e-05,,0.00993,2.8893504,
0.0,540000.0,665.0,2635.0,540000.0,812.0301,25.0,41.666668,-0.02816479,4.60352e-05,,0.00974,2.8896327,
0.0,550000.0,675.0,2685.0,550000.0,814.8148,25.0,41.363636,-0.02760336,4.50112e-05,,0.00955,2.8897142,
0.0,560000.0,688.0,2730.0,560000.0,813.9535,100.0,42.410713,-0.02678187,4.40896e-05,,0.00936,2.8897157,
0.0,570000.0,699.0,2780.0,570000.0,815.4506,75.0,42.982456,-0.026536647,4.30656e-05,,0.00917,2.8898787,
0.0,580000.0,711.0,2830.0,580000.0,815.75244,25.0,42.672413,-0.025975563,4.20416e-05,,0.00898,2.890009,
0.0,590000.0,722.0,2880.0,590000.0,817.1745,75.0,43.22034,-0.025413739,4.10176e-05,,0.00879,2.890061,
0.0,600000.0,733.0,2925.0,600000.0,818.5539,50.0,43.333332,-0.02502512,4.0096e-05,,0.0086,2.8900726,
0.0,610000.0,747.0,2975.0,610000.0,816.59973,0.0,42.62295,-0.024345316,3.9072e-05,,0.00841,2.8900523,
0.0,620000.0,758.0,3025.0,620000.0,817.94196,50.0,42.741936,-0.023782726,3.8048e-05,,0.00822,2.8900156,
0.0,630000.0,769.0,3075.0,630000.0,819.2458,50.0,42.857143,-0.023170294,3.7024e-05,,0.00803,2.889978,
0.0,640000.0,780.0,3125.0,640000.0,820.5128,50.0,42.96875,-0.02265781,3.6e-05,,0.00784,2.8899708,
0.0,650000.0,791.0,3170.0,650000.0,821.7446,0.0,42.307693,-0.022151139,3.50784e-05,,0.00765,2.8898892,
0.0,660000.0,804.0,3220.0,660000.0,820.8955,75.0,42.803032,-0.021588752,3.40544e-05,,0.00746,2.8898716,
0.0,670000.0,816.0,3270.0,670000.0,821.0784,0.0,42.16418,-0.021026162,3.30304e-05,,0.00727,2.8898256,
0.0,680000.0,829.0,3320.0,680000.0,820.2654,50.0,42.27941,-0.02046391,3.20064e-05,,0.00708,2.8898244,
0.0,690000.0,839.0,3365.0,690000.0,822.40765,50.0,42.391304,-0.020002978,3.10848e-05,,0.00689,2.889679,
0.0,700000.0,851.0,3415.0,700000.0,822.5617,25.0,42.142857,-0.01928766,3.00608e-05,,0.0067,2.8897195,
0.0,710000.0,865.0,3465.0,710000.0,820.80927,75.0,42.605633,-0.018833194,2.90368e-05,,0.00651,2.8897924,
0.0,720000.0,876.0,3515.0,720000.0,821.9178,0.0,42.01389,-0.018566335,2.80128e-05,,0.00632,2.88975,
0.0,730000.0,889.0,3560.0,730000.0,821.14734,25.0,41.780823,-0.017831534,2.70912e-05,,0.00613,2.8897216,
0.0,740000.0,900.0,3610.0,740000.0,822.2222,50.0,41.89189,-0.017201899,2.60672e-05,,0.00594,2.8896575,
0.0,750000.0,911.0,3660.0,750000.0,823.2711,50.0,42.0,-0.016733542,2.50432e-05,,0.00575,2.8896315,
0.0,760000.0,925.0,3710.0,760000.0,821.62164,75.0,42.43421,-0.015935976,2.40192e-05,,0.00556,2.8896446,
0.0,770000.0,936.0,3755.0,770000.0,822.6496,75.0,42.857143,-0.015588687,2.30976e-05,,0.00537,2.889636,
0.0,780000.0,949.0,3805.0,780000.0,821.9178,25.0,42.628204,-0.015009087,2.20736e-05,,0.00518,2.8896215,
0.0,790000.0,960.0,3855.0,790000.0,822.9167,0.0,42.088608,-0.01452082,2.10496e-05,,0.00499,2.8896313,
0.0,800000.0,970.0,3905.0,800000.0,824.74225,75.0,42.5,-0.0138851665,2.00256e-05,,0.0048,2.8897233,
0.0,810000.0,984.0,3955.0,810000.0,823.1707,0.0,41.975307,-0.013322917,1.90016e-05,,0.00461,2.8897178,
0.0,820000.0,994.0,4000.0,820000.0,824.9497,50.0,42.07317,-0.012626591,1.808e-05,,0.00442,2.8897352,
0.0,830000.0,1007.0,4050.0,830000.0,824.2304,175.0,43.674698,-0.012254865,1.7056e-05,,0.00423,2.8897586,
0.0,840000.0,1018.0,4100.0,840000.0,825.14734,25.0,43.45238,-0.011692658,1.6032e-05,,0.00404,2.8897645,
0.0,850000.0,1029.0,4150.0,850000.0,826.0447,50.0,43.52941,-0.011130332,1.5008e-05,,0.00385,2.8897405,
0.0,860000.0,1041.0,4195.0,860000.0,826.1287,75.0,43.895348,-0.010624362,1.40864e-05,,0.00366,2.88975,
0.0,870000.0,1052.0,4245.0,870000.0,826.9962,25.0,43.67816,-0.0104034245,1.30624e-05,,0.00347,2.8897543,
0.0,880000.0,1066.0,4295.0,880000.0,825.5159,0.0,43.18182,-0.009673171,1.20384e-05,,0.00328,2.8897343,
0.0,890000.0,1077.0,4345.0,890000.0,826.36957,25.0,42.977528,-0.0089374585,1.10144e-05,,0.00309,2.8896806,
0.0,900000.0,1087.0,4390.0,900000.0,827.96686,0.0,42.5,-0.008431454,1.00928e-05,,0.0029,2.8896773,
