epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.02,,
0.0,10000.0,34.0,45.0,10000.0,294.11765,0.0,0.0,-0.057190854,9.90784e-05,,0.01981,2.8847775,
0.0,20000.0,45.0,95.0,20000.0,444.44446,25.0,12.5,-0.05668335,9.80544e-05,,0.01962,2.887516,
0.0,30000.0,58.0,145.0,30000.0,517.2414,50.0,25.0,-0.05670682,9.70304e-05,,0.01943,2.8782222,
0.0,40000.0,70.0,195.0,40000.0,571.4286,100.0,43.75,-0.055257738,9.60064e-05,,0.01924,2.8718195,
0.0,50000.0,80.0,240.0,50000.0,625.0,25.0,40.0,-0.053356767,9.50848e-05,,0.01905,2.867662,
0.0,60000.0,93.0,290.0,60000.0,645.1613,125.0,54.166668,-0.054875482,9.40608e-05,,0.01886,2.8669748,
0.0,70000.0,104.0,340.0,70000.0,673.0769,100.0,60.714287,-0.05434034,9.30368e-05,,0.01867,2.8638334,
0.0,80000.0,118.0,390.0,80000.0,677.9661,0.0,53.125,-0.053247314,9.20128e-05,,0.01848,2.8809452,
0.0,90000.0,129.0,435.0,90000.0,697.67444,25.0,50.0,-0.05287459,9.10912e-05,,0.01829,2.8881416,
0.0,100000.0,139.0,485.0,100000.0,719.42444,25.0,47.5,-0.052307807,9.00672e-05,,0.0181,2.8878727,
0.0,110000.0,153.0,535.0,110000.0,718.9542,0.0,43.18182,-0.051764455,8.90432e-05,,0.01791,2.888906,
0.0,120000.0,164.0,585.0,120000.0,731.70734,0.0,39.583332,-0.051524725,8.80192e-05,,0.01772,2.889289,
0.0,130000.0,177.0,630.0,130000.0,734.46326,50.0,40.384617,-0.050405852,8.70976e-05,,0.01753,2.8887014,
0.0,140000.0,189.0,680.0,140000.0,740.7407,25.0,39.285713,-0.050099753,8.60736e-05,,0.01734,2.8869057,
0.0,150000.0,199.0,730.0,150000.0,753.76886,25.0,38.333332,-0.048694,8.50496e-05,,0.01715,2.8864796,
0.0,160000.0,213.0,780.0,160000.0,751.1737,50.0,39.0625,-0.048971552,8.40256e-05,,0.01696,2.8866198,
0.0,170000.0,224.0,830.0,170000.0,758.9286,75.0,41.17647,-0.048417173,8.30016e-05,,0.01677,2.8870516,
0.0,180000.0,237.0,875.0,180000.0,759.49365,25.0,40.27778,-0.04787473,8.208e-05,,0.01658,2.8848276,
0.0,190000.0,248.0,925.0,190000.0,766.129,100.0,43.42105,-0.046247408,8.1056e-05,,0.01639,2.882955,
0.0,200000.0,259.0,975.0,200000.0,772.20074,100.0,46.25,-0.046728324,8.0032e-05,,0.0162,2.8833551,
0.0,210000.0,271.0,1025.0,210000.0,774.9078,0.0,44.04762,-0.046154138,7.9008e-05,,0.01601,2.8825307,
0.0,220000.0,282.0,1070.0,220000.0,780.14185,25.0,43.18182,-0.04568318,7.80864e-05,,0.01582,2.884664,
0.0,230000.0,295.0,1120.0,230000.0,779.661,50.0,43.47826,-0.045144536,7.70624e-05,,0.01563,2.8862684,
0.0,240000.0,306.0,1170.0,240000.0,784.3137,50.0,43.75,-0.043996304,7.60384e-05,,0.01544,2.887066,
0.0,250000.0,317.0,1220.0,250000.0,788.64355,125.0,47.0,-0.044186704,7.50144e-05,,0.01525,2.887846,
