epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,63.0,45.0,10000.0,158.73016,25.0,25.0,-0.026340356,9.90784e-05,,0.00991,2.868732,
0.0,20000.0,96.0,95.0,20000.0,208.33333,50.0,37.5,-0.03696324,9.80544e-05,,0.00982,2.8466687,
0.0,30000.0,138.0,145.0,30000.0,217.39131,25.0,33.333332,-0.00078575616,9.70304e-05,,0.00973,2.8400486,
0.0,40000.0,168.0,195.0,40000.0,238.09525,25.0,31.25,-0.02532047,9.60064e-05,,0.00964,2.8363945,
0.0,50000.0,196.0,240.0,50000.0,255.10204,75.0,40.0,-0.031905558,9.50848e-05,,0.00955,2.8516805,
0.0,60000.0,236.0,290.0,60000.0,254.23729,50.0,41.666668,-0.017751258,9.40608e-05,,0.00946,2.8780794,
0.0,70000.0,268.0,340.0,70000.0,261.19403,0.0,35.714287,-0.037081234,9.30368e-05,,0.00937,2.8741646,
0.0,80000.0,311.0,390.0,80000.0,257.23474,75.0,40.625,-0.025271833,9.20128e-05,,0.00928,2.8593686,
0.0,90000.0,339.0,435.0,90000.0,265.48672,0.0,36.11111,-0.027915202,9.10912e-05,,0.00919,2.8184307,
0.0,100000.0,367.0,485.0,100000.0,272.47955,50.0,37.5,-0.039593726,9.00672e-05,,0.0091,2.735241,
0.0,110000.0,409.0,535.0,110000.0,268.94867,25.0,36.363636,-0.04439069,8.90432e-05,,0.00901,2.7621145,
0.0,120000.0,437.0,585.0,120000.0,274.59955,50.0,37.5,-0.031695843,8.80192e-05,,0.00892,2.7070239,
0.0,130000.0,476.0,630.0,130000.0,273.10925,50.0,38.46154,-0.03611364,8.70976e-05,,0.00883,2.788788,
0.0,140000.0,508.0,680.0,140000.0,275.59055,25.0,37.5,-0.020315,8.60736e-05,,0.00874,2.8108659,
0.0,150000.0,536.0,730.0,150000.0,279.85074,50.0,38.333332,-0.03980539,8.50496e-05,,0.00865,2.8117678,
0.0,160000.0,575.0,780.0,160000.0,278.26086,25.0,37.5,-0.034963332,8.40256e-05,,0.00856,2.7503412,
0.0,170000.0,606.0,830.0,170000.0,280.52805,25.0,36.764706,-0.01726281,8.30016e-05,,0.00847,2.7617779,
0.0,180000.0,645.0,875.0,180000.0,279.06976,100.0,40.27778,-0.008686432,8.208e-05,,0.00838,2.7354875,
0.0,190000.0,674.0,925.0,190000.0,281.8991,0.0,38.157894,-0.030444736,8.1056e-05,,0.00829,2.73634,
0.0,200000.0,705.0,975.0,200000.0,283.68796,25.0,37.5,-0.016574627,8.0032e-05,,0.0082,2.6621082,
0.0,210000.0,743.0,1025.0,210000.0,282.63794,0.0,35.714287,-0.03336048,7.9008e-05,,0.00811,2.6864288,
0.0,220000.0,771.0,1070.0,220000.0,285.34372,0.0,34.090908,-0.025717175,7.80864e-05,,0.00802,2.6993632,
0.0,230000.0,810.0,1120.0,230000.0,283.95062,25.0,33.695652,-0.05312233,7.70624e-05,,0.00793,2.7133393,
0.0,240000.0,842.0,1170.0,240000.0,285.03564,25.0,33.333332,-0.0045482586,7.60384e-05,,0.00784,2.6863794,
0.0,250000.0,870.0,1220.0,250000.0,287.35632,25.0,33.0,-0.04169852,7.50144e-05,,0.00775,2.6481977,
0.0,260000.0,908.0,1265.0,260000.0,286.3436,25.0,32.692307,-0.0074871606,7.40928e-05,,0.00766,2.660325,
0.0,270000.0,937.0,1315.0,270000.0,288.1537,25.0,32.407406,-0.018759077,7.30688e-05,,0.00757,2.6193058,
0.0,280000.0,972.0,1365.0,280000.0,288.06586,25.0,32.142857,-0.03177797,7.20448e-05,,0.00748,2.6824644,
0.0,290000.0,1004.0,1415.0,290000.0,288.84464,25.0,31.896551,-0.009786268,7.10208e-05,,0.00739,2.663801,
0.0,300000.0,1029.0,1460.0,300000.0,291.5452,25.0,31.666666,-0.026568612,7.00992e-05,,0.0073,2.6916852,
0.0,310000.0,1068.0,1510.0,310000.0,290.26218,25.0,31.451612,-0.06257855,6.90752e-05,,0.00721,2.68743,
0.0,320000.0,1099.0,1560.0,320000.0,291.1738,0.0,30.46875,-0.031302188,6.80512e-05,,0.00712,2.6511946,
0.0,330000.0,1135.0,1610.0,330000.0,290.7489,25.0,30.30303,-0.0013477512,6.70272e-05,,0.00703,2.6414213,
0.0,340000.0,1167.0,1660.0,340000.0,291.34534,0.0,29.411764,-0.014185257,6.60032e-05,,0.00694,2.6613133,
0.0,350000.0,1196.0,1705.0,350000.0,292.64215,100.0,31.428572,-0.01714456,6.50816e-05,,0.00685,2.7332482,
0.0,360000.0,1234.0,1755.0,360000.0,291.7342,0.0,30.555555,-0.02289551,6.40576e-05,,0.00676,2.7259493,
0.0,370000.0,1262.0,1805.0,370000.0,293.18542,25.0,30.405405,-0.037077088,6.30336e-05,,0.00667,2.7103848,
0.0,380000.0,1300.0,1855.0,380000.0,292.30768,75.0,31.578947,0.0024386586,6.20096e-05,,0.00658,2.7351656,
0.0,390000.0,1328.0,1900.0,390000.0,293.6747,0.0,30.76923,-0.012236322,6.1088e-05,,0.00649,2.7478468,
0.0,400000.0,1359.0,1950.0,400000.0,294.33408,25.0,30.625,-0.008784334,6.0064e-05,,0.0064,2.7680168,
0.0,410000.0,1401.0,2000.0,410000.0,292.6481,75.0,31.707317,-0.0053115035,5.904e-05,,0.00631,2.8058827,
0.0,420000.0,1429.0,2050.0,420000.0,293.91183,175.0,35.11905,-0.024320487,5.8016e-05,,0.00622,2.7986507,
0.0,430000.0,1467.0,2095.0,430000.0,293.1152,50.0,35.465115,-0.0008075386,5.70944e-05,,0.00613,2.8174033,
0.0,440000.0,1498.0,2145.0,440000.0,293.72498,25.0,35.227272,-0.012452803,5.60704e-05,,0.00604,2.8040147,
0.0,450000.0,1547.0,2195.0,450000.0,290.8856,25.0,35.0,-0.020990236,5.50464e-05,,0.00595,2.813507,
0.0,460000.0,1618.0,2245.0,460000.0,284.3016,125.0,36.95652,-0.024443617,5.40224e-05,,0.00586,2.817359,
0.0,470000.0,1674.0,2290.0,470000.0,280.76465,25.0,36.70213,-0.002716283,5.31008e-05,,0.00577,2.823952,
0.0,480000.0,1739.0,2340.0,480000.0,276.0207,50.0,36.979168,-0.016424071,5.20768e-05,,0.00568,2.833489,
0.0,490000.0,1767.0,2390.0,490000.0,277.30618,50.0,37.2449,-0.012616767,5.10528e-05,,0.00559,2.8190079,
0.0,500000.0,1795.0,2440.0,500000.0,278.55154,100.0,38.5,-0.041067343,5.00288e-05,,0.0055,2.812706,
0.0,510000.0,1836.0,2490.0,510000.0,277.77777,25.0,38.235294,-0.0005617197,4.90048e-05,,0.00541,2.80203,
0.0,520000.0,1864.0,2535.0,520000.0,278.96997,0.0,37.5,0.007693196,4.80832e-05,,0.00532,2.7908263,
0.0,530000.0,1890.0,2585.0,530000.0,280.42328,25.0,37.264153,0.0066879285,4.70592e-05,,0.00523,2.8233938,
0.0,540000.0,1901.0,2635.0,540000.0,284.06104,50.0,37.5,-0.013099383,4.60352e-05,,0.00514,2.832467,
0.0,550000.0,1912.0,2685.0,550000.0,287.6569,0.0,36.81818,0.011783044,4.50112e-05,,0.00505,2.8283012,
0.0,560000.0,1928.0,2730.0,560000.0,290.45642,75.0,37.5,-0.0058218334,4.40896e-05,,0.00496,2.8394413,
0.0,570000.0,1939.0,2780.0,570000.0,293.96597,0.0,36.842106,-0.005101248,4.30656e-05,,0.00487,2.8369355,
0.0,580000.0,1955.0,2830.0,580000.0,296.6752,50.0,37.068966,0.0040071653,4.20416e-05,,0.00478,2.8365674,
