epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,472.0,310.0,10000.0,21.186441,25.0,25.0,-0.029619966,1e-04,,0.00991,2.8903165,
0.0,20000.0,911.0,625.0,20000.0,21.953897,75.0,50.0,-0.03756252,1e-04,,0.00982,2.8902323,
0.0,30000.0,1361.0,935.0,30000.0,22.042616,50.0,50.0,-0.034433078,1e-04,,0.00973,2.8902469,
0.0,40000.0,1801.0,1250.0,40000.0,22.209883,25.0,43.75,-0.04196174,1e-04,,0.00964,2.8901029,
0.0,50000.0,2180.0,1560.0,50000.0,22.93578,50.0,45.0,-0.030001242,1e-04,,0.00955,2.8901734,
0.0,60000.0,2602.0,1875.0,60000.0,23.059185,25.0,41.666668,-0.040516112,1e-04,,0.00946,2.8901153,
