epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,441.0,310.0,10000.0,22.675737,25.0,25.0,-0.033025216,1e-04,,0.00991,2.8903086,
0.0,20000.0,877.0,625.0,20000.0,22.805017,50.0,37.5,-0.03774358,1e-04,,0.00982,2.8902752,
0.0,30000.0,1366.0,935.0,30000.0,21.961933,150.0,75.0,-0.03451049,1e-04,,0.00973,2.8902583,
0.0,40000.0,1804.0,1250.0,40000.0,22.172949,50.0,68.75,-0.040788233,1e-04,,0.00964,2.8901024,
0.0,50000.0,2251.0,1560.0,50000.0,22.21235,25.0,60.0,-0.035183877,1e-04,,0.00955,2.8901987,
0.0,60000.0,2677.0,1875.0,60000.0,22.413149,50.0,58.333332,-0.034306046,1e-04,,0.00946,2.8901658,
