epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,433.0,310.0,10000.0,23.094688,25.0,25.0,-0.030348688,1e-04,,0.00991,2.890305,
0.0,20000.0,832.0,625.0,20000.0,24.038462,50.0,37.5,-0.011239963,1e-04,,0.00982,2.8902776,
0.0,30000.0,1280.0,935.0,30000.0,23.4375,50.0,41.666668,-0.03680943,1e-04,,0.00973,2.8902726,
0.0,40000.0,1702.0,1250.0,40000.0,23.501762,75.0,50.0,-0.040313467,1e-04,,0.00964,2.8901727,
0.0,50000.0,2126.0,1560.0,50000.0,23.518345,25.0,45.0,-0.029406343,1e-04,,0.00955,2.8902194,
0.0,60000.0,2560.0,1875.0,60000.0,23.4375,50.0,45.833332,-0.032427948,1e-04,,0.00946,2.890004,
