epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,459.0,310.0,10000.0,21.786493,25.0,25.0,-0.029762695,1e-04,,0.00991,2.8903155,
0.0,20000.0,860.0,625.0,20000.0,23.255814,100.0,62.5,-0.037121978,1e-04,,0.00982,2.890279,
0.0,30000.0,1330.0,935.0,30000.0,22.55639,25.0,50.0,0.22940174,1e-04,,0.00973,2.8902388,
0.0,40000.0,1724.0,1250.0,40000.0,23.201857,25.0,43.75,-0.04112729,1e-04,,0.00964,2.8902264,
0.0,50000.0,2173.0,1560.0,50000.0,23.009665,75.0,50.0,-0.036900368,1e-04,,0.00955,2.8901625,
0.0,60000.0,2643.0,1875.0,60000.0,22.701475,50.0,50.0,-0.036363192,1e-04,,0.00946,2.8901393,
