epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,475.0,310.0,10000.0,21.052631,100.0,100.0,-0.0289289,1e-04,,0.00991,2.8903127,
0.0,20000.0,891.0,625.0,20000.0,22.44669,125.0,112.5,-0.03126926,1e-04,,0.00982,2.8902745,
0.0,30000.0,1286.0,935.0,30000.0,23.32815,0.0,75.0,-0.039757878,1e-04,,0.00973,2.8902574,
0.0,40000.0,1689.0,1250.0,40000.0,23.682652,125.0,87.5,-0.040358827,1e-04,,0.00964,2.8901737,
0.0,50000.0,2103.0,1560.0,50000.0,23.775558,25.0,75.0,-0.036580693,1e-04,,0.00955,2.890216,
0.0,60000.0,2578.0,1875.0,60000.0,23.273855,75.0,75.0,-0.020051222,1e-04,,0.00946,2.8899405,
