epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,451.0,310.0,10000.0,22.172949,100.0,100.0,-0.030068543,1e-04,,0.00991,2.890314,
0.0,20000.0,893.0,625.0,20000.0,22.396416,125.0,112.5,-0.034732703,1e-04,,0.00982,2.8902733,
0.0,30000.0,1332.0,935.0,30000.0,22.522522,100.0,108.333336,-0.037526775,1e-04,,0.00973,2.890232,
0.0,40000.0,1760.0,1250.0,40000.0,22.727272,25.0,87.5,-0.03986782,1e-04,,0.00964,2.8900065,
0.0,50000.0,2170.0,1560.0,50000.0,23.041475,25.0,75.0,-0.037113044,1e-04,,0.00955,2.8901608,
0.0,60000.0,2647.0,1875.0,60000.0,22.66717,0.0,62.5,-0.040376287,1e-04,,0.00946,2.890142,
