epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,404.0,310.0,10000.0,24.752476,100.0,100.0,-0.037914675,1e-04,,0.00991,2.8903263,
0.0,20000.0,825.0,625.0,20000.0,24.242424,75.0,87.5,-0.029800957,1e-04,,0.00982,2.890275,
0.0,30000.0,1297.0,935.0,30000.0,23.1303,50.0,75.0,-0.03799247,1e-04,,0.00973,2.890249,
0.0,40000.0,1717.0,1250.0,40000.0,23.296448,50.0,68.75,-0.04109031,1e-04,,0.00964,2.890216,
0.0,50000.0,2116.0,1560.0,50000.0,23.62949,25.0,60.0,-0.03652079,1e-04,,0.00955,2.890206,
0.0,60000.0,2592.0,1875.0,60000.0,23.148148,50.0,58.333332,-0.040370118,1e-04,,0.00946,2.8901336,
