epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,426.0,310.0,10000.0,23.474178,0.0,0.0,-0.037340775,1e-04,,0.00991,2.8902783,
0.0,20000.0,834.0,625.0,20000.0,23.980816,25.0,12.5,-0.031540383,1e-04,,0.00982,2.8902779,
0.0,30000.0,1287.0,935.0,30000.0,23.310024,25.0,16.666666,-0.03131625,1e-04,,0.00973,2.8902552,
0.0,40000.0,1693.0,1250.0,40000.0,23.626698,75.0,31.25,-0.03629691,1e-04,,0.00964,2.8901713,
0.0,50000.0,2133.0,1560.0,50000.0,23.441162,75.0,40.0,-0.041130204,1e-04,,0.00955,2.890204,
0.0,60000.0,2548.0,1875.0,60000.0,23.54788,0.0,33.333332,-0.03178178,1e-04,,0.00946,2.8901155,
