epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,450.0,310.0,10000.0,22.222221,50.0,50.0,-0.029320857,1e-04,,0.00991,2.8903167,
0.0,20000.0,884.0,625.0,20000.0,22.624434,75.0,62.5,-0.031999085,1e-04,,0.00982,2.8902712,
0.0,30000.0,1323.0,935.0,30000.0,22.675737,25.0,50.0,-0.03844033,1e-04,,0.00973,2.8902411,
0.0,40000.0,1734.0,1250.0,40000.0,23.06805,25.0,43.75,-0.03635598,1e-04,,0.00964,2.890208,
0.0,50000.0,2146.0,1560.0,50000.0,23.299162,75.0,50.0,-0.040004883,1e-04,,0.00955,2.8902006,
0.0,60000.0,2577.0,1875.0,60000.0,23.282887,75.0,54.166668,-0.024768813,1e-04,,0.00946,2.8900027,
