epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,419.0,310.0,10000.0,23.866348,50.0,50.0,-0.051973507,1e-04,,0.00991,2.8902645,
0.0,20000.0,811.0,625.0,20000.0,24.660912,75.0,62.5,-0.037969537,1e-04,,0.00982,2.8902707,
0.0,30000.0,1239.0,935.0,30000.0,24.213076,50.0,58.333332,-0.03531616,1e-04,,0.00973,2.8902466,
0.0,40000.0,1651.0,1250.0,40000.0,24.227741,0.0,43.75,-0.042570777,1e-04,,0.00964,2.8902164,
0.0,50000.0,2052.0,1560.0,50000.0,24.366472,50.0,45.0,-0.07652299,1e-04,,0.00955,2.8900948,
0.0,60000.0,2464.0,1875.0,60000.0,24.350649,25.0,41.666668,-0.035855755,1e-04,,0.00946,2.8901057,
