epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,416.0,310.0,10000.0,24.038462,75.0,75.0,-0.044173565,1e-04,,0.00991,2.8902757,
0.0,20000.0,842.0,625.0,20000.0,23.75297,25.0,50.0,-0.030275384,1e-04,,0.00982,2.8902812,
0.0,30000.0,1339.0,935.0,30000.0,22.40478,50.0,50.0,-0.035710547,1e-04,,0.00973,2.8902283,
0.0,40000.0,1744.0,1250.0,40000.0,22.93578,25.0,43.75,-0.044084165,1e-04,,0.00964,2.8901877,
0.0,50000.0,2151.0,1560.0,50000.0,23.245003,100.0,55.0,-0.03265514,1e-04,,0.00955,2.890202,
0.0,60000.0,2616.0,1875.0,60000.0,22.93578,25.0,50.0,-0.041904245,1e-04,,0.00946,2.890101,
