epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,450.0,310.0,10000.0,22.222221,25.0,25.0,-0.028839694,1e-04,,0.00991,2.8903155,
0.0,20000.0,852.0,625.0,20000.0,23.474178,25.0,25.0,-0.031051865,1e-04,,0.00982,2.890284,
0.0,30000.0,1315.0,935.0,30000.0,22.813688,25.0,25.0,-0.03589604,1e-04,,0.00973,2.8902514,
0.0,40000.0,1748.0,1250.0,40000.0,22.883295,25.0,25.0,-0.040557705,1e-04,,0.00964,2.890163,
0.0,50000.0,2149.0,1560.0,50000.0,23.266636,50.0,30.0,0.3243624,1e-04,,0.00955,2.8901925,
0.0,60000.0,2577.0,1875.0,60000.0,23.282887,75.0,37.5,-0.01778497,1e-04,,0.00946,2.8899045,
