epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,31.0,310.0,10000.0,322.58066,100.0,100.0,-0.019676955,9.9008e-05,,0.00991,2.8856487,
0.0,20000.0,48.0,625.0,20000.0,416.66666,75.0,87.5,-0.079577215,9.8e-05,,0.00982,2.8871167,
0.0,30000.0,67.0,935.0,30000.0,447.7612,50.0,75.0,-0.038480237,9.7008e-05,,0.00973,2.88836,
0.0,40000.0,85.0,1250.0,40000.0,470.58823,25.0,62.5,-0.034742292,9.6e-05,,0.00964,2.8895419,
0.0,50000.0,100.0,1560.0,50000.0,500.0,75.0,65.0,-0.051349245,9.5008e-05,,0.00955,2.8894145,
0.0,60000.0,122.0,1875.0,60000.0,491.80328,0.0,54.166668,-0.04365359,9.4e-05,,0.00946,2.8888912,
0.0,70000.0,137.0,2185.0,70000.0,510.9489,50.0,53.57143,-0.027063584,9.3008e-05,,0.00937,2.8895493,
0.0,80000.0,157.0,2500.0,80000.0,509.55414,75.0,56.25,-0.045724414,9.2e-05,,0.00928,2.8894417,
0.0,90000.0,172.0,2810.0,90000.0,523.2558,25.0,52.77778,-0.025487173,9.1008e-05,,0.00919,2.8894212,
0.0,100000.0,189.0,3125.0,100000.0,529.1005,25.0,50.0,-0.042448957,9e-05,,0.0091,2.889864,
0.0,110000.0,206.0,3435.0,110000.0,533.9806,75.0,52.272728,-0.034696136,8.9008e-05,,0.00901,2.8898942,
0.0,120000.0,224.0,3750.0,120000.0,535.7143,25.0,50.0,-0.032308538,8.8e-05,,0.00892,2.8896394,
0.0,130000.0,242.0,4060.0,130000.0,537.19006,0.0,46.153847,-0.024191791,8.7008e-05,,0.00883,2.889954,
0.0,140000.0,259.0,4375.0,140000.0,540.5405,25.0,44.642857,-0.025915055,8.6e-05,,0.00874,2.8900535,
0.0,150000.0,275.0,4685.0,150000.0,545.4545,25.0,43.333332,-0.030063989,8.5008e-05,,0.00865,2.8900871,
0.0,160000.0,295.0,5000.0,160000.0,542.37286,50.0,43.75,-0.034195688,8.4e-05,,0.00856,2.8896885,
0.0,170000.0,310.0,5310.0,170000.0,548.3871,50.0,44.117645,-0.02926714,8.3008e-05,,0.00847,2.890162,
0.0,180000.0,330.0,5625.0,180000.0,545.4545,0.0,41.666668,-0.022051357,8.2e-05,,0.00838,2.8902287,
0.0,190000.0,345.0,5935.0,190000.0,550.7246,0.0,39.473682,-0.03149701,8.1008e-05,,0.00829,2.8902473,
0.0,200000.0,363.0,6250.0,200000.0,550.9642,50.0,40.0,-0.024907634,8e-05,,0.0082,2.8901596,
0.0,210000.0,381.0,6560.0,210000.0,551.1811,0.0,38.095238,-0.028279962,7.9008e-05,,0.00811,2.8902643,
0.0,220000.0,399.0,6875.0,220000.0,551.3784,75.0,39.772728,-0.028223544,7.8e-05,,0.00802,2.890126,
