epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,31.0,310.0,10000.0,322.58066,125.0,125.0,-0.068060026,9.9008e-05,,0.00991,2.8779964,
0.0,20000.0,48.0,625.0,20000.0,416.66666,75.0,100.0,-0.022564974,9.8e-05,,0.00982,2.8827412,
0.0,30000.0,66.0,935.0,30000.0,454.54544,50.0,83.333336,-0.040492542,9.7008e-05,,0.00973,2.8864937,
0.0,40000.0,85.0,1250.0,40000.0,470.58823,25.0,68.75,-0.031216903,9.6e-05,,0.00964,2.884608,
0.0,50000.0,100.0,1560.0,50000.0,500.0,25.0,60.0,-0.019557029,9.5008e-05,,0.00955,2.887734,
0.0,60000.0,121.0,1875.0,60000.0,495.86777,50.0,58.333332,-0.044779666,9.4e-05,,0.00946,2.8885713,
0.0,70000.0,136.0,2185.0,70000.0,514.7059,75.0,60.714287,-0.019476593,9.3008e-05,,0.00937,2.8878257,
0.0,80000.0,157.0,2500.0,80000.0,509.55414,0.0,53.125,-0.034126215,9.2e-05,,0.00928,2.8886917,
0.0,90000.0,172.0,2810.0,90000.0,523.2558,25.0,50.0,-0.02122811,9.1008e-05,,0.00919,2.8893802,
0.0,100000.0,188.0,3125.0,100000.0,531.9149,50.0,50.0,-0.035411883,9e-05,,0.0091,2.889405,
0.0,110000.0,205.0,3435.0,110000.0,536.5854,25.0,47.727272,-0.0462988,8.9008e-05,,0.00901,2.8898294,
0.0,120000.0,223.0,3750.0,120000.0,538.1166,75.0,50.0,-0.018709235,8.8e-05,,0.00892,2.8895767,
0.0,130000.0,240.0,4060.0,130000.0,541.6667,75.0,51.923077,-0.023202747,8.7008e-05,,0.00883,2.88964,
0.0,140000.0,257.0,4375.0,140000.0,544.7471,25.0,50.0,-0.026198331,8.6e-05,,0.00874,2.889984,
0.0,150000.0,272.0,4685.0,150000.0,551.4706,50.0,50.0,-0.039164588,8.5008e-05,,0.00865,2.8898838,
0.0,160000.0,292.0,5000.0,160000.0,547.9452,75.0,51.5625,-0.039797947,8.4e-05,,0.00856,2.8900354,
0.0,170000.0,308.0,5310.0,170000.0,551.94806,75.0,52.941177,-0.031107312,8.3008e-05,,0.00847,2.8900716,
0.0,180000.0,329.0,5625.0,180000.0,547.1125,100.0,55.555557,-0.039730586,8.2e-05,,0.00838,2.8900726,
0.0,190000.0,344.0,5935.0,190000.0,552.32556,25.0,53.94737,-0.03105446,8.1008e-05,,0.00829,2.890131,
0.0,200000.0,360.0,6250.0,200000.0,555.55554,75.0,55.0,-0.037970018,8e-05,,0.0082,2.8901012,
0.0,210000.0,378.0,6560.0,210000.0,555.55554,0.0,52.38095,-0.025825089,7.9008e-05,,0.00811,2.8900735,
0.0,220000.0,395.0,6875.0,220000.0,556.96204,50.0,52.272728,-0.032255474,7.8e-05,,0.00802,2.8902223,
0.0,230000.0,414.0,7185.0,230000.0,555.55554,50.0,52.173912,-0.027445557,7.7008e-05,,0.00793,2.890221,
0.0,240000.0,431.0,7500.0,240000.0,556.84454,50.0,52.083332,-0.028226687,7.6e-05,,0.00784,2.8902671,
0.0,250000.0,446.0,7810.0,250000.0,560.53815,50.0,52.0,-0.026639562,7.5008e-05,,0.00775,2.8902645,
0.0,260000.0,467.0,8125.0,260000.0,556.7452,25.0,50.96154,-0.033267893,7.4e-05,,0.00766,2.8902593,
0.0,270000.0,482.0,8435.0,270000.0,560.16595,25.0,50.0,-0.03341584,7.3008e-05,,0.00757,2.8901691,
0.0,280000.0,502.0,8750.0,280000.0,557.7689,25.0,49.107143,-0.039511874,7.2e-05,,0.00748,2.8901932,
0.0,290000.0,517.0,9060.0,290000.0,560.9284,25.0,48.275864,-0.030409098,7.1008e-05,,0.00739,2.890187,
0.0,300000.0,535.0,9375.0,300000.0,560.7477,50.0,48.333332,-0.031233,7e-05,,0.0073,2.8902419,
0.0,310000.0,554.0,9685.0,310000.0,559.5668,75.0,49.19355,-0.029278466,6.9008e-05,,0.00721,2.8902366,
0.0,320000.0,572.0,10000.0,320000.0,559.44055,0.0,47.65625,-0.021852754,6.8e-05,,0.00712,2.8902402,
0.0,330000.0,591.0,10310.0,330000.0,558.3756,25.0,46.969696,-0.028595377,6.7008e-05,,0.00703,2.8902037,
0.0,340000.0,608.0,10625.0,340000.0,559.2105,25.0,46.32353,-0.025664447,6.6e-05,,0.00694,2.8901145,
0.0,350000.0,623.0,10935.0,350000.0,561.7977,50.0,46.42857,-0.01905139,6.5008e-05,,0.00685,2.889999,
0.0,360000.0,645.0,11250.0,360000.0,558.1395,0.0,45.13889,-0.029752273,6.4e-05,,0.00676,2.8901918,
0.0,370000.0,659.0,11560.0,370000.0,561.4567,0.0,43.91892,-0.021053692,6.3008e-05,,0.00667,2.890249,
0.0,380000.0,679.0,11875.0,380000.0,559.64655,0.0,42.763157,-0.021932872,6.2e-05,,0.00658,2.8902543,
0.0,390000.0,695.0,12185.0,390000.0,561.15106,75.0,43.589745,-0.025182104,6.1008e-05,,0.00649,2.8902407,
0.0,400000.0,712.0,12500.0,400000.0,561.7977,50.0,43.75,-0.02308971,6e-05,,0.0064,2.8902829,
0.0,410000.0,729.0,12810.0,410000.0,562.41425,100.0,45.121952,-0.030002447,5.9008e-05,,0.00631,2.8902028,
0.0,420000.0,747.0,13125.0,420000.0,562.249,25.0,44.642857,-0.021515176,5.8e-05,,0.00622,2.8902314,
0.0,430000.0,765.0,13435.0,430000.0,562.0915,50.0,44.76744,-0.028755834,5.7008e-05,,0.00613,2.8901792,
0.0,440000.0,782.0,13750.0,440000.0,562.65985,50.0,44.886364,0.15298693,5.6e-05,,0.00604,2.8901927,
0.0,450000.0,797.0,14060.0,450000.0,564.6173,25.0,44.444443,-0.020539789,5.5008e-05,,0.00595,2.8902168,
0.0,460000.0,816.0,14375.0,460000.0,563.72546,50.0,44.565216,-0.02197921,5.4e-05,,0.00586,2.89023,
0.0,470000.0,831.0,14685.0,470000.0,565.5836,25.0,44.148937,-0.02580063,5.3008e-05,,0.00577,2.8902397,
0.0,480000.0,850.0,15000.0,480000.0,564.7059,50.0,44.270832,-0.03199778,5.2e-05,,0.00568,2.8902574,
0.0,490000.0,865.0,15310.0,490000.0,566.474,25.0,43.877552,-0.0269727,5.1008e-05,,0.00559,2.8902743,
0.0,500000.0,882.0,15625.0,500000.0,566.89343,25.0,43.5,-0.019661495,5e-05,,0.0055,2.8902736,
0.0,510000.0,901.0,15935.0,510000.0,566.0377,0.0,42.64706,-0.019279433,4.9008e-05,,0.00541,2.8902802,
0.0,520000.0,918.0,16250.0,520000.0,566.4488,25.0,42.307693,-0.023770884,4.8e-05,,0.00532,2.8902905,
0.0,530000.0,936.0,16560.0,530000.0,566.2393,100.0,43.396225,-0.028400125,4.7008e-05,,0.00523,2.8902805,
0.0,540000.0,954.0,16875.0,540000.0,566.0377,100.0,44.444443,-0.029743537,4.6e-05,,0.00514,2.8902493,
0.0,550000.0,969.0,17185.0,550000.0,567.59546,75.0,45.0,0.26813936,4.5008e-05,,0.00505,2.890262,
0.0,560000.0,989.0,17500.0,560000.0,566.2285,0.0,44.19643,-0.023814203,4.4e-05,,0.00496,2.8902338,
0.0,570000.0,1004.0,17810.0,570000.0,567.72906,75.0,44.736843,-0.02229915,4.3008e-05,,0.00487,2.8902128,
0.0,580000.0,1024.0,18125.0,580000.0,566.40625,25.0,44.396553,-0.02363399,4.2e-05,,0.00478,2.8902185,
0.0,590000.0,1039.0,18435.0,590000.0,567.8537,75.0,44.915253,-0.023232223,4.1008e-05,,0.00469,2.8902109,
0.0,600000.0,1057.0,18750.0,600000.0,567.6443,25.0,44.583332,-0.020602135,4e-05,,0.0046,2.8901894,
0.0,610000.0,1076.0,19060.0,610000.0,566.9145,75.0,45.081966,-0.021426558,3.9008e-05,,0.00451,2.890155,
0.0,620000.0,1093.0,19375.0,620000.0,567.2461,0.0,44.35484,-0.020760313,3.8e-05,,0.00442,2.8902004,
0.0,630000.0,1111.0,19685.0,630000.0,567.0567,0.0,43.650795,-0.01771705,3.7008e-05,,0.00433,2.8901844,
0.0,640000.0,1128.0,20000.0,640000.0,567.3759,0.0,42.96875,-0.012554667,3.6e-05,,0.00424,2.8902059,
0.0,650000.0,1143.0,20310.0,650000.0,568.6789,75.0,43.46154,-0.019800229,3.5008e-05,,0.00415,2.8902116,
0.0,660000.0,1164.0,20625.0,660000.0,567.0103,75.0,43.939392,-0.02523229,3.4e-05,,0.00406,2.8901796,
0.0,670000.0,1179.0,20935.0,670000.0,568.2782,75.0,44.402985,-0.025899395,3.3008e-05,,0.00397,2.8901315,
0.0,680000.0,1200.0,21250.0,680000.0,566.6667,50.0,44.485294,-0.020144844,3.2e-05,,0.00388,2.8901305,
0.0,690000.0,1215.0,21560.0,690000.0,567.90125,50.0,44.565216,0.32460067,3.1008e-05,,0.00379,2.890143,
0.0,700000.0,1233.0,21875.0,700000.0,567.721,25.0,44.285713,-0.015373205,3e-05,,0.0037,2.8901913,
0.0,710000.0,1252.0,22185.0,710000.0,567.09265,50.0,44.366196,-0.022376891,2.9008e-05,,0.00361,2.8901875,
0.0,720000.0,1270.0,22500.0,720000.0,566.92914,50.0,44.444443,-0.024404118,2.8e-05,,0.00352,2.890179,
0.0,730000.0,1287.0,22810.0,730000.0,567.2106,25.0,44.17808,-0.014733345,2.7008e-05,,0.00343,2.8900979,
0.0,740000.0,1305.0,23125.0,740000.0,567.0498,0.0,43.58108,-0.008668694,2.6e-05,,0.00334,2.890106,
0.0,750000.0,1320.0,23435.0,750000.0,568.1818,100.0,44.333332,-0.016360478,2.5008e-05,,0.00325,2.8900673,
0.0,760000.0,1341.0,23750.0,760000.0,566.7412,75.0,44.736843,0.289281,2.4e-05,,0.00316,2.8900354,
0.0,770000.0,1356.0,24060.0,770000.0,567.8466,25.0,44.48052,-0.015848264,2.3008e-05,,0.00307,2.8901126,
0.0,780000.0,1378.0,24375.0,780000.0,566.0377,25.0,44.23077,0.34260032,2.2e-05,,0.00298,2.8901646,
0.0,790000.0,1393.0,24685.0,790000.0,567.12134,25.0,43.987343,-0.016531358,2.1008e-05,,0.00289,2.890151,
0.0,800000.0,1410.0,25000.0,800000.0,567.3759,75.0,44.375,-0.016858125,2e-05,,0.0028,2.8901782,
0.0,810000.0,1428.0,25310.0,810000.0,567.22687,75.0,44.753086,-0.024296813,1.9008e-05,,0.00271,2.8901498,
0.0,820000.0,1447.0,25625.0,820000.0,566.6897,25.0,44.512196,0.14463161,1.8e-05,,0.00262,2.8900921,
0.0,830000.0,1465.0,25935.0,830000.0,566.5529,50.0,44.578312,-0.019169265,1.7008e-05,,0.00253,2.8901334,
0.0,840000.0,1482.0,26250.0,840000.0,566.80164,25.0,44.345238,-0.013131816,1.6e-05,,0.00244,2.8901699,
0.0,850000.0,1496.0,26560.0,850000.0,568.1818,50.0,44.411766,-0.011925613,1.5008e-05,,0.00235,2.890159,
0.0,860000.0,1518.0,26875.0,860000.0,566.5349,50.0,44.476746,-0.016451702,1.4e-05,,0.00226,2.8901863,
0.0,870000.0,1532.0,27185.0,870000.0,567.88513,50.0,44.54023,-0.013220232,1.3008e-05,,0.00217,2.8901718,
0.0,880000.0,1552.0,27500.0,880000.0,567.0103,25.0,44.31818,-0.0059297164,1.2e-05,,0.00208,2.8901777,
0.0,890000.0,1566.0,27810.0,890000.0,568.32697,75.0,44.66292,-0.019135928,1.1008e-05,,0.00199,2.8901958,
0.0,900000.0,1585.0,28125.0,900000.0,567.82336,25.0,44.444443,-0.007907597,1e-05,,0.0019,2.8902051,
0.0,910000.0,1602.0,28435.0,910000.0,568.04,50.0,44.505493,-0.0106170885,9.008e-06,,0.00181,2.890189,
0.0,920000.0,1619.0,28750.0,920000.0,568.252,75.0,44.836956,-0.014054688,8e-06,,0.00172,2.8901904,
0.0,930000.0,1637.0,29060.0,930000.0,568.1124,25.0,44.623657,-0.01538366,7.008e-06,,0.00163,2.8901894,
0.0,940000.0,1655.0,29375.0,940000.0,567.9758,100.0,45.212765,-0.005790701,6e-06,,0.00154,2.8901963,
0.0,950000.0,1670.0,29685.0,950000.0,568.8623,50.0,45.263157,-0.010426977,5.008e-06,,0.00145,2.8901985,
0.0,960000.0,1690.0,30000.0,960000.0,568.04736,50.0,45.3125,-0.022043247,4e-06,,0.00136,2.890187,
0.0,970000.0,1705.0,30310.0,970000.0,568.915,75.0,45.618557,-0.014681593,3.008e-06,,0.00127,2.8901837,
0.0,980000.0,1725.0,30625.0,980000.0,568.11597,25.0,45.408165,-0.012404785,2e-06,,0.00118,2.8901825,
0.0,990000.0,1740.0,30935.0,990000.0,568.9655,50.0,45.454544,-0.011041326,1.008e-06,,0.00109,2.8901792,
0.0,1000000.0,1758.0,31250.0,1000000.0,568.8282,100.0,46.0,-0.019445669,0.0,,0.001,2.8901846,
